Business_Id_B,Business_Name_B,Author_Id_F,Author_Name_F,Form_Id_F,Form_Name_F,File_Id_F,File_Name_F,Section_Id_F,Data_Section_Id_F,Parent_Data_Section_Id_F,Section_Id_338_H1,Data_Section_Id_338_H1,SiteID_H1,Transect_H1,Date_H1,Start_time_H1,Observer_H1...18,ObserverOther_H1,Observer_H1...20,GPS_H1,Weather_H1,Temp_C_H1,Section_Id_339_H2,Data_Section_Id_339_H2,P1 Vis_rank_H2,P2 Vis_rank_H2,P3 Vis_rank_H2,P4 Vis_rank_H2,P5 Vis_rank_H2,P6 Vis_rank_H2,End_time_H2,Notes_H2,Section_Id_340_I3,Data_Section_Id_340_I3,Animal_I3,AnimObsTime_I3,SeenHeard_I3,Species_I3,Animal_sp_other_I3,L or R of trans_I3,Waypoint no._I3,Distance to animal_I3,Bearing to A._I3,Dist_F_Transect_I3,Tree species_I3,Tree_sp_other_I3,SeenX2_I3,VBAUse_I3,Incidental_I3,Comments_I3
5,Arthur Rylah Institute,27,ARI,135,NA,112088,BBRR_F7,340,546878,0,338,546876,BBRR-7,NA,29/4/2021,21:55:47,Phoebe Macak,NA,1,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,6,339,546877,76-100%,26-50%,76-100%,76-100%,51-75%,76-100%,23:10:12,NA,340,546878,1,22:19:12,Heard,Mountain Brush-tailed Possum,NA,Left,232,70,290,155,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,112088,BBRR_F7,340,546879,0,338,546876,BBRR-7,NA,29/4/2021,21:55:47,Phoebe Macak,NA,1,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,6,339,546877,76-100%,26-50%,76-100%,76-100%,51-75%,76-100%,23:10:12,NA,340,546879,2,23:31:24,Seen,Mountain Brush-tailed Possum,NA,Left,233,25,220,500,NA,NA,No,NA,NA,post survey
5,Arthur Rylah Institute,27,ARI,135,NA,112088,BBRR_F7,340,546880,0,338,546876,BBRR-7,NA,29/4/2021,21:55:47,Phoebe Macak,NA,1,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,6,339,546877,76-100%,26-50%,76-100%,76-100%,51-75%,76-100%,23:10:12,NA,340,546880,3,23:37:45,Seen,Eastern Ring-tailed Possum,NA,Right,234,10,10,420,Other,acacia,No,NA,NA,post survey
5,Arthur Rylah Institute,27,ARI,135,NA,112087,BBRR_F7,340,546874,0,338,546872,BBRR-7,NA,29/4/2021,22:10:11,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,6,339,546873,51-75%,26-50%,76-100%,51-75%,51-75%,76-100%,23:26:28,Cold- still and clear. Moonlight bright. Very quiet. Understorey vegetation significantly impairing view of upper strata for most of transect.,340,546874,1,22:52:35,Heard,Southern Boobook,NA,Right,148,150,90,270,NA,NA,No,NA,NA,Heard distantly.
5,Arthur Rylah Institute,27,ARI,135,NA,112087,BBRR_F7,340,546875,0,338,546872,BBRR-7,NA,29/4/2021,22:10:11,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,6,339,546873,51-75%,26-50%,76-100%,51-75%,51-75%,76-100%,23:26:28,Cold- still and clear. Moonlight bright. Very quiet. Understorey vegetation significantly impairing view of upper strata for most of transect.,340,546875,2,23:17:00,Seen,Sugar Glider,NA,Left,149,10,260,440,Other,Acacia,No,NA,NA,Seen at close range moving up tree trunk at low height.
5,Arthur Rylah Institute,27,ARI,135,NA,112085,BBRR_F9,340,546865,0,338,546863,BBRR-9,NA,30/4/2021,00:40:21,Phoebe Macak,NA,1,Thr. Sp. 4,NA,9,339,546864,76-100%,76-100%,76-100%,51-75%,0-25%,0-25%,01:37:57,visibility! esp last 100m- vis recorded every 60m,340,546865,1,00:45:48,Heard,Mountain Brush-tailed Possum,NA,Left,235,50,90,25,NA,NA,Yes,NA,NA,same as 3- obs 2 saw later as well
5,Arthur Rylah Institute,27,ARI,135,NA,112085,BBRR_F9,340,546866,0,338,546863,BBRR-9,NA,30/4/2021,00:40:21,Phoebe Macak,NA,1,Thr. Sp. 4,NA,9,339,546864,76-100%,76-100%,76-100%,51-75%,0-25%,0-25%,01:37:57,visibility! esp last 100m- vis recorded every 60m,340,546866,2,00:48:34,Heard,Sugar Glider,NA,Left,236,100,50,40,NA,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,112085,BBRR_F9,340,546867,0,338,546863,BBRR-9,NA,30/4/2021,00:40:21,Phoebe Macak,NA,1,Thr. Sp. 4,NA,9,339,546864,76-100%,76-100%,76-100%,51-75%,0-25%,0-25%,01:37:57,visibility! esp last 100m- vis recorded every 60m,340,546867,3,00:58:22,Seen,Mountain Brush-tailed Possum,NA,Left,237,10,20,110,Dead,NA,Yes,NA,NA,in understorey- 3m up; record as sames as animal #1
5,Arthur Rylah Institute,27,ARI,135,NA,112085,BBRR_F9,340,546868,0,338,546863,BBRR-9,NA,30/4/2021,00:40:21,Phoebe Macak,NA,1,Thr. Sp. 4,NA,9,339,546864,76-100%,76-100%,76-100%,51-75%,0-25%,0-25%,01:37:57,visibility! esp last 100m- vis recorded every 60m,340,546868,4,01:06:22,Heard,Yellow-bellied Glider,NA,Left,238,100,120,140,NA,NA,Yes,NA,NA,same as Owen animal 5
5,Arthur Rylah Institute,27,ARI,135,NA,112085,BBRR_F9,340,546869,0,338,546863,BBRR-9,NA,30/4/2021,00:40:21,Phoebe Macak,NA,1,Thr. Sp. 4,NA,9,339,546864,76-100%,76-100%,76-100%,51-75%,0-25%,0-25%,01:37:57,visibility! esp last 100m- vis recorded every 60m,340,546869,5,01:36:47,Heard,Sugar Glider,NA,Left,NA,30,60,300,NA,NA,Yes,NA,NA,use end coords
5,Arthur Rylah Institute,27,ARI,135,NA,112084,BBRR_F9,340,546857,0,338,546855,BBRR-9,NA,30/4/2021,00:55:04,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,546856,76-100%,51-75%,51-75%,26-50%,26-50%,76-100%,01:51:47,Cold- clear and still. Bright moonlight. Understorey impairing vision in some places especially during second half of transect.,340,546857,1,00:55:27,Heard,Sugar Glider,NA,Left,150,100,45,0,NA,NA,Yes,NA,NA,Heard yapping distantly.
5,Arthur Rylah Institute,27,ARI,135,NA,112084,BBRR_F9,340,546858,0,338,546855,BBRR-9,NA,30/4/2021,00:55:04,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,546856,76-100%,51-75%,51-75%,26-50%,26-50%,76-100%,01:51:47,Cold- clear and still. Bright moonlight. Understorey impairing vision in some places especially during second half of transect.,340,546858,2,01:15:36,Seen,Mountain Brush-tailed Possum,NA,Right,151,25,140,118,Other,Acacia,No,NA,NA,Seen climbing up trunk reasonably low.
5,Arthur Rylah Institute,27,ARI,135,NA,112084,BBRR_F9,340,546859,0,338,546855,BBRR-9,NA,30/4/2021,00:55:04,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,546856,76-100%,51-75%,51-75%,26-50%,26-50%,76-100%,01:51:47,Cold- clear and still. Bright moonlight. Understorey impairing vision in some places especially during second half of transect.,340,546859,3,01:18:47,Seen,Mountain Brush-tailed Possum,NA,Left,151,20,310,110,Other,Acacia,Yes,NA,NA,Seen climbing down trunk onto ground.
5,Arthur Rylah Institute,27,ARI,135,NA,112084,BBRR_F9,340,546860,0,338,546855,BBRR-9,NA,30/4/2021,00:55:04,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,546856,76-100%,51-75%,51-75%,26-50%,26-50%,76-100%,01:51:47,Cold- clear and still. Bright moonlight. Understorey impairing vision in some places especially during second half of transect.,340,546860,5,01:43:58,Heard,Yellow-bellied Glider,NA,Right,153,100,320,242,NA,NA,No,NA,NA,Called strongly up the slope.
5,Arthur Rylah Institute,27,ARI,135,NA,112084,BBRR_F9,340,546861,0,338,546855,BBRR-9,NA,30/4/2021,00:55:04,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,546856,76-100%,51-75%,51-75%,26-50%,26-50%,76-100%,01:51:47,Cold- clear and still. Bright moonlight. Understorey impairing vision in some places especially during second half of transect.,340,546861,6,01:48:44,Heard,Yellow-bellied Glider,NA,Right,154,70,120,294,NA,NA,Yes,NA,NA,Heard down the slope beyond end of transect. Probably same as animal #4 for Phoebe.
5,Arthur Rylah Institute,27,ARI,135,NA,112084,BBRR_F9,340,546862,0,338,546855,BBRR-9,NA,30/4/2021,00:55:04,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,546856,76-100%,51-75%,51-75%,26-50%,26-50%,76-100%,01:51:47,Cold- clear and still. Bright moonlight. Understorey impairing vision in some places especially during second half of transect.,340,546862,7,01:50:43,Heard,Sugar Glider,NA,Left,155,50,20,300,NA,NA,Yes,NA,NA,Heard not far away at the end.
5,Arthur Rylah Institute,27,ARI,135,NA,111872,BBRR_F26,340,545921,0,338,545919,BBRR-26,NA,29/4/2021,01:42:20,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,6,339,545920,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,02:25:01,Transect along rd. Lightly foggy. Young Logging regrowth on SE side of trk. Lots of disturbed forest- especially the other end from the glider- suspect it has changed a lot since most GG records were collected.,340,545921,1,01:46:00,Seen,Southern Greater Glider,NA,Left,263,19.6,300,33,NA,NA,Yes,NA,NA,Measurement is perpendicular. Dark morph.
5,Arthur Rylah Institute,27,ARI,135,NA,111872,BBRR_F26,340,545922,0,338,545919,BBRR-26,NA,29/4/2021,01:42:20,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,6,339,545920,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,02:25:01,Transect along rd. Lightly foggy. Young Logging regrowth on SE side of trk. Lots of disturbed forest- especially the other end from the glider- suspect it has changed a lot since most GG records were collected.,340,545922,2,01:51:32,Seen,Mountain Brush-tailed Possum,NA,NA,264,0,NA,NA,NA,NA,No,NA,NA,Ran across rd in front of me!
5,Arthur Rylah Institute,27,ARI,135,NA,111871,BBRR_F34,340,545917,0,338,545915,BBRR-34,NA,28/4/2021,23:10:02,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,6,339,545916,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:00:16,Transect along rd. burnt at low severity but patchy.,340,545917,1,23:30:48,Seen,Southern Greater Glider,NA,Right,260,18.8,8,200,Gum sp.,NA,No,NA,NA,Measurement is perpendicular. Dark morph.
5,Arthur Rylah Institute,27,ARI,135,NA,111871,BBRR_F34,340,545918,0,338,545915,BBRR-34,NA,28/4/2021,23:10:02,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,6,339,545916,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:00:16,Transect along rd. burnt at low severity but patchy.,340,545918,2,23:57:30,Heard,Sugar Glider,NA,Left,261,50,NA,477,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111870,BBRR_F36,340,545909,0,338,545907,BBRR-36,NA,28/4/2021,20:00:00,Jemma Cripps,NA,1,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,7,339,545908,51-75%,51-75%,51-75%,26-50%,76-100%,76-100%,21:26:29,Understorey burnt. Lots of large trees with canopy - looked good for GGs. Supermoon. Thank goodness dan saw 2 GGs way beyond end of transect.,340,545909,1,20:05:52,Heard,Australian Owlet-nightjar,NA,Right,254,30,NA,34,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111870,BBRR_F36,340,545910,0,338,545907,BBRR-36,NA,28/4/2021,20:00:00,Jemma Cripps,NA,1,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,7,339,545908,51-75%,51-75%,51-75%,26-50%,76-100%,76-100%,21:26:29,Understorey burnt. Lots of large trees with canopy - looked good for GGs. Supermoon. Thank goodness dan saw 2 GGs way beyond end of transect.,340,545910,2,20:20:25,Heard,Southern Boobook,NA,Left,255,100,NA,143,NA,NA,Yes,NA,NA,Count = 2 at one point.
5,Arthur Rylah Institute,27,ARI,135,NA,111870,BBRR_F36,340,545911,0,338,545907,BBRR-36,NA,28/4/2021,20:00:00,Jemma Cripps,NA,1,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,7,339,545908,51-75%,51-75%,51-75%,26-50%,76-100%,76-100%,21:26:29,Understorey burnt. Lots of large trees with canopy - looked good for GGs. Supermoon. Thank goodness dan saw 2 GGs way beyond end of transect.,340,545911,3,20:31:53,Heard,Mountain Brush-tailed Possum,NA,NA,256,80,NA,190,NA,NA,No,NA,NA,Behind me
5,Arthur Rylah Institute,27,ARI,135,NA,111870,BBRR_F36,340,545912,0,338,545907,BBRR-36,NA,28/4/2021,20:00:00,Jemma Cripps,NA,1,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,7,339,545908,51-75%,51-75%,51-75%,26-50%,76-100%,76-100%,21:26:29,Understorey burnt. Lots of large trees with canopy - looked good for GGs. Supermoon. Thank goodness dan saw 2 GGs way beyond end of transect.,340,545912,4,21:10:10,Heard,Yellow-bellied Glider,NA,Left,257,100,335,448,NA,NA,No,NA,NA,Heard 2 call at once. Count = 2.
5,Arthur Rylah Institute,27,ARI,135,NA,111870,BBRR_F36,340,545913,0,338,545907,BBRR-36,NA,28/4/2021,20:00:00,Jemma Cripps,NA,1,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,7,339,545908,51-75%,51-75%,51-75%,26-50%,76-100%,76-100%,21:26:29,Understorey burnt. Lots of large trees with canopy - looked good for GGs. Supermoon. Thank goodness dan saw 2 GGs way beyond end of transect.,340,545913,5,21:14:45,Seen,Mountain Brush-tailed Possum,NA,Left,258,19.6,358,466,Acacia sp.,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111870,BBRR_F36,340,545914,0,338,545907,BBRR-36,NA,28/4/2021,20:00:00,Jemma Cripps,NA,1,Thr. Sp. 3,Wind nil or light@-@Cloud nil or light,7,339,545908,51-75%,51-75%,51-75%,26-50%,76-100%,76-100%,21:26:29,Understorey burnt. Lots of large trees with canopy - looked good for GGs. Supermoon. Thank goodness dan saw 2 GGs way beyond end of transect.,340,545914,6,21:19:58,Seen,Mountain Brush-tailed Possum,NA,Right,259,4,126,468,Dead,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111869,BBRR_F35,340,545901,0,338,545899,BBRR-35,NA,27/4/2021,23:25:01,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud full cover,6,339,545900,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:42:42,Lightly foggy during whole transect. Report sambar herd to local staff? Supermoon.,340,545901,1,23:52:38,Heard,Other,White striped freetail,NA,247,NA,NA,195,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111869,BBRR_F35,340,545902,0,338,545899,BBRR-35,NA,27/4/2021,23:25:01,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud full cover,6,339,545900,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:42:42,Lightly foggy during whole transect. Report sambar herd to local staff? Supermoon.,340,545902,2,23:53:23,Heard,Australian Owlet-nightjar,NA,Right,247,50,NA,195,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111869,BBRR_F35,340,545903,0,338,545899,BBRR-35,NA,27/4/2021,23:25:01,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud full cover,6,339,545900,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:42:42,Lightly foggy during whole transect. Report sambar herd to local staff? Supermoon.,340,545903,3,23:59:36,Heard,Mountain Brush-tailed Possum,NA,Left,248,100,NA,216,NA,NA,Yes,NA,NA,Dan saw it.
5,Arthur Rylah Institute,27,ARI,135,NA,111869,BBRR_F35,340,545904,0,338,545899,BBRR-35,NA,27/4/2021,23:25:01,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud full cover,6,339,545900,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:42:42,Lightly foggy during whole transect. Report sambar herd to local staff? Supermoon.,340,545904,4,00:12:22,Seen,Common Brush-tailed Possum,NA,Left,249,4,27,308,Dead,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111869,BBRR_F35,340,545905,0,338,545899,BBRR-35,NA,27/4/2021,23:25:01,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud full cover,6,339,545900,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:42:42,Lightly foggy during whole transect. Report sambar herd to local staff? Supermoon.,340,545905,5,00:18:27,Heard,Other,Deer - sambar?,Left,249,150,NA,NA,NA,NA,NA,NA,NA,Heard them spook and take off - lots of crashing. Heard a honk so prob sambar deer.
5,Arthur Rylah Institute,27,ARI,135,NA,111869,BBRR_F35,340,545906,0,338,545899,BBRR-35,NA,27/4/2021,23:25:01,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Cloud full cover,6,339,545900,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:42:42,Lightly foggy during whole transect. Report sambar herd to local staff? Supermoon.,340,545906,6,00:26:30,Seen,Mountain Brush-tailed Possum,NA,Left,250,12.6,341,367,NA,NA,Yes,NA,NA,Sitting low
5,Arthur Rylah Institute,27,ARI,135,NA,111868,BBRR_F50,340,545897,0,338,545895,BBRR-50,NA,27/4/2021,19:46:08,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud - Fog,8,339,545896,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,21:01:28,Supermoon. Fog rolled in at start of transect- visibilty was pretty poor for the first half but then the fog lifted - second half was better. Left the flagging tape in just in case potential for repeat visit.,340,545897,1,19:59:21,Heard,Southern Boobook,NA,Right,245,150,NA,88,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111868,BBRR_F50,340,545898,0,338,545895,BBRR-50,NA,27/4/2021,19:46:08,Jemma Cripps,NA,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud - Fog,8,339,545896,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,21:01:28,Supermoon. Fog rolled in at start of transect- visibilty was pretty poor for the first half but then the fog lifted - second half was better. Left the flagging tape in just in case potential for repeat visit.,340,545898,2,20:22:22,Seen,Mountain Brush-tailed Possum,NA,Right,246,68,353,217,NA,NA,No,NA,NA,At the entrance of a hollow at top of tree- near swelling
5,Arthur Rylah Institute,27,ARI,135,NA,111630,BBRR_F14,340,544913,0,338,544911,BBRR-14,NA,27/4/2021,21:05:06,Other,Owen Lishmund,1,Other,Wind nil or light@-@Fine@-@Poor visibility@-@Cloud - Fog@-@Vis - Dark,6,339,544912,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:01:52,Active survey- good mammal activity despite increasing patchy fog during at least half of transect which impaired viewing at distances further than around 50m. Cold and still.,340,544913,1,21:06:10,Seen,Sugar Glider,NA,Left,118,50,80,8,NA,NA,Yes,NA,NA,Heard down road yapping.
5,Arthur Rylah Institute,27,ARI,135,NA,111630,BBRR_F14,340,544914,0,338,544911,BBRR-14,NA,27/4/2021,21:05:06,Other,Owen Lishmund,1,Other,Wind nil or light@-@Fine@-@Poor visibility@-@Cloud - Fog@-@Vis - Dark,6,339,544912,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:01:52,Active survey- good mammal activity despite increasing patchy fog during at least half of transect which impaired viewing at distances further than around 50m. Cold and still.,340,544914,2,21:22:52,Seen,Sugar Glider,NA,Right,119,35,130,207,NA,NA,No,NA,NA,Seen landing on trunk and climbing up and out of sight.
5,Arthur Rylah Institute,27,ARI,135,NA,111630,BBRR_F14,340,544915,0,338,544911,BBRR-14,NA,27/4/2021,21:05:06,Other,Owen Lishmund,1,Other,Wind nil or light@-@Fine@-@Poor visibility@-@Cloud - Fog@-@Vis - Dark,6,339,544912,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:01:52,Active survey- good mammal activity despite increasing patchy fog during at least half of transect which impaired viewing at distances further than around 50m. Cold and still.,340,544915,3,21:27:33,Seen,Southern Greater Glider,NA,Left,120,30.2,340,235,Gum sp.,NA,Yes,NA,NA,Black and white animal initially seen on large fork of gum at low-moderate height. Moved around but didn't stray far from vicinity but appeared to move into Stringybark sp. right next to gum it was initially seen in.
5,Arthur Rylah Institute,27,ARI,135,NA,111630,BBRR_F14,340,544916,0,338,544911,BBRR-14,NA,27/4/2021,21:05:06,Other,Owen Lishmund,1,Other,Wind nil or light@-@Fine@-@Poor visibility@-@Cloud - Fog@-@Vis - Dark,6,339,544912,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:01:52,Active survey- good mammal activity despite increasing patchy fog during at least half of transect which impaired viewing at distances further than around 50m. Cold and still.,340,544916,4,21:34:19,Seen,Southern Greater Glider,NA,Right,121,30,200,241,Stringybark sp.,NA,Yes,NA,NA,Seen in crown of tree. Greyish animal which I initially misidentified as a Mountain Brushtail. Sitting in crown of same tree as animal number 7.
5,Arthur Rylah Institute,27,ARI,135,NA,111630,BBRR_F14,340,544917,0,338,544911,BBRR-14,NA,27/4/2021,21:05:06,Other,Owen Lishmund,1,Other,Wind nil or light@-@Fine@-@Poor visibility@-@Cloud - Fog@-@Vis - Dark,6,339,544912,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:01:52,Active survey- good mammal activity despite increasing patchy fog during at least half of transect which impaired viewing at distances further than around 50m. Cold and still.,340,544917,5,21:47:31,Seen,Southern Greater Glider,NA,Right,122,46.6,170,377,Stringybark sp.,NA,Yes,NA,NA,Black and white individual seen sitting up high in canopy of large Stringybark sp. Didn't move from position.
5,Arthur Rylah Institute,27,ARI,135,NA,111630,BBRR_F14,340,544918,0,338,544911,BBRR-14,NA,27/4/2021,21:05:06,Other,Owen Lishmund,1,Other,Wind nil or light@-@Fine@-@Poor visibility@-@Cloud - Fog@-@Vis - Dark,6,339,544912,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:01:52,Active survey- good mammal activity despite increasing patchy fog during at least half of transect which impaired viewing at distances further than around 50m. Cold and still.,340,544918,6,21:34:19,Seen,Southern Greater Glider,NA,Right,121,30,200,241,Stringybark sp.,NA,Yes,NA,NA,Black and white individual seen deep within same tree as number 4. Not identified by me at the time as this species. Later went back to confirm.
5,Arthur Rylah Institute,27,ARI,135,NA,111628,BBRR_F14,340,544903,0,338,544901,BBRR-14,NA,27/4/2021,21:15:03,Phoebe Macak,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,6,339,544902,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:17:57,started at end as marked- quite foggy for at least 1/2 of transect- impaired visibility for 50-70 metres at times- was gone for last 200 - 250m; visibility sometimes hindered by small trees along road but overall good,340,544903,1,21:16:51,Heard,Sugar Glider,NA,Left,209,100,70,15,NA,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111628,BBRR_F14,340,544904,0,338,544901,BBRR-14,NA,27/4/2021,21:15:03,Phoebe Macak,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,6,339,544902,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:17:57,started at end as marked- quite foggy for at least 1/2 of transect- impaired visibility for 50-70 metres at times- was gone for last 200 - 250m; visibility sometimes hindered by small trees along road but overall good,340,544904,2,21:25:53,Heard,Yellow-bellied Glider,NA,Left,210,150,80,100,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111628,BBRR_F14,340,544905,0,338,544901,BBRR-14,NA,27/4/2021,21:15:03,Phoebe Macak,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,6,339,544902,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:17:57,started at end as marked- quite foggy for at least 1/2 of transect- impaired visibility for 50-70 metres at times- was gone for last 200 - 250m; visibility sometimes hindered by small trees along road but overall good,340,544905,3,21:48:39,Seen,Southern Greater Glider,NA,Right,211,10,200,254,Stringybark sp.,NA,Yes,NA,NA,dark- white chest- in same tree as animal #4
5,Arthur Rylah Institute,27,ARI,135,NA,111628,BBRR_F14,340,544906,0,338,544901,BBRR-14,NA,27/4/2021,21:15:03,Phoebe Macak,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,6,339,544902,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:17:57,started at end as marked- quite foggy for at least 1/2 of transect- impaired visibility for 50-70 metres at times- was gone for last 200 - 250m; visibility sometimes hindered by small trees along road but overall good,340,544906,4,21:50:27,Seen,Southern Greater Glider,NA,Right,211,10,200,254,Stringybark sp.,NA,Yes,NA,NA,mid canopy- deep in leaves - mottled dark grey- black- in same tree as animal #3
5,Arthur Rylah Institute,27,ARI,135,NA,111628,BBRR_F14,340,544907,0,338,544901,BBRR-14,NA,27/4/2021,21:15:03,Phoebe Macak,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,6,339,544902,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:17:57,started at end as marked- quite foggy for at least 1/2 of transect- impaired visibility for 50-70 metres at times- was gone for last 200 - 250m; visibility sometimes hindered by small trees along road but overall good,340,544907,5,21:57:43,Seen,Southern Greater Glider,NA,Left,212,50,350,275,NA,NA,Yes,NA,NA,dark brown
5,Arthur Rylah Institute,27,ARI,135,NA,111628,BBRR_F14,340,544908,0,338,544901,BBRR-14,NA,27/4/2021,21:15:03,Phoebe Macak,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,6,339,544902,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,22:17:57,started at end as marked- quite foggy for at least 1/2 of transect- impaired visibility for 50-70 metres at times- was gone for last 200 - 250m; visibility sometimes hindered by small trees along road but overall good,340,544908,6,22:07:22,Seen,Southern Greater Glider,NA,Right,213,40,170,395,Stringybark sp.,NA,Yes,NA,NA,dark brown
5,Arthur Rylah Institute,27,ARI,135,NA,111627,BBRR_F13,340,544899,0,338,544897,BBRR-13,NA,27/4/2021,18:50:30,Phoebe Macak,NA,1,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,9,339,544898,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,19:41:53,started at end of transect (as marked),340,544899,1,19:30:12,Heard,Mountain Brush-tailed Possum,NA,Left,206,100,80,388,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,111627,BBRR_F13,340,544900,0,338,544897,BBRR-13,NA,27/4/2021,18:50:30,Phoebe Macak,NA,1,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,9,339,544898,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,19:41:53,started at end of transect (as marked),340,544900,2,19:31:31,Heard,Sugar Glider,NA,Right,207,50,170,393,NA,NA,No,NA,NA,NA
